Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_&_Crickets,Vascular_plants
ST11,68.8,77.4273,192,44.9,79.9,84.9,8.4,10.8,394.8,12,373.5
ST12,55.1,79.4018,149.7,41.4,69.3,82.9,7.9,12,381.8,12.3,375.7
ST13,56.7,78.8685,224.3,43,62.5,80.8,8.5,9.2,379.7,10.8,412.8
ST14,55.7,83.1114,181.7,40.5,45.6,80.9,9.1,9.9,384,11.6,385.2
ST16,75.3,77.6917,283.8,39.8,86.4,74.7,16.2,11.6,376.2,16.8,523
ST17,64.7,86.0846,287.5,38.4,76.4,74.1,14.9,9.7,377.9,19.2,533.6
ST18,70.7,86.5436,300.5,37.5,66.5,70,15.4,12.4,378.6,14,547.7
ST19,45.8,85.1084,310,34.6,37.8,65.9,12.6,13.1,350.7,12.6,540.1
ST20,70.7,75.9286,189.6,44.9,78.2,87.3,8.3,11.4,387.4,11.7,371.6
ST21,75.2,77.911,189.7,44,85.2,87.6,9.1,11.4,395.6,13.6,367.5
ST22,61.1,83.6835,159.9,40.5,56.3,82.1,5.9,11.2,363.8,15.8,406.6
ST23,67.8,83.0519,156.9,40.4,57.9,83.9,8.5,11.1,383.1,16.7,384.4
ST24,72.3,85.0401,167.3,39.9,76.8,81.4,13.8,12,400.5,16.3,395.2
ST25,82.8,83.7655,303.2,40.7,89.3,83.5,15.5,13.2,409.6,18.3,531
ST26,75.5,71.1664,228.7,41.1,76.2,69.6,15.2,12.1,378.6,13.9,453.2
ST27,75.8,84.5774,310.3,38.5,96.9,73.5,13.7,12,386.3,18.1,532.3
ST28,49.9,87.8066,262.9,38.5,59.6,80.2,13.5,11.9,371,14.5,499.9
ST29,44.8,86.7262,310.3,37.1,60.3,72.8,15.2,14.2,370.9,12.9,554.7
ST30,73.7,78.8473,178.1,42.2,81.3,87.2,8.9,11.9,388.9,13.2,381.3
ST31,59.4,79.8942,162.3,41.7,58.7,85.4,7.2,11.3,366.7,12.6,392.6
ST32,68,85.1009,157.9,40.4,64.3,83.2,6.9,11.1,363,16.5,383.3
ST33,73.4,86.3009,191,40.2,73.9,80.8,6.6,11.4,379.1,17.4,402.2
ST34,74.2,87.1574,206.7,40.3,75.4,81.5,12.4,12.1,399.1,17.7,429.7
ST35,80.4,85.628,217,40.4,89.3,83.2,15.1,14,407.3,18.4,427.4
ST36,76.9,85.0809,246.3,40.1,86.6,82.9,14.2,14.2,403.9,18,493.3
ST37,73.9,79.8793,305.6,39,81.7,73.8,14.7,13.5,388.6,18.2,520.7
ST38,66.4,88.2502,281.1,40.5,79.6,89.4,14.1,15.9,397.8,18.9,503.6
ST39,53.8,86.0155,251.8,39.2,71.2,91,13.1,15.6,361,14.8,483.1
ST40,73.8,77.1316,186.3,42.4,75.9,87.2,8.9,10.7,381.8,12,390.3
ST41,61.7,80.4627,163.1,41,57.7,83.6,7.1,10.6,361.4,14.5,386.7
ST42,69.5,85.001,158.9,40.9,63.4,81.8,7,11,365.2,17.2,382.4
ST43,77.9,85.4105,203.7,41,69.1,86.9,10.5,11,380.7,17.4,405.5
ST44,76.5,86.5262,213.6,40.8,68.8,85.3,9.7,10.7,383.1,17.7,433.5
ST45,81.7,86.5434,233.5,40.4,76.5,83.4,13.7,13,395.2,17.6,446
ST46,84.3,88.0644,228.1,40.6,77.6,84.5,13.5,13.7,386.1,18.1,443.6
ST47,81.2,88.2154,261.7,41.5,81.2,87.6,16.4,15.4,408.3,17.7,499
ST48,70.7,89.6164,227.1,41.6,71,91.8,15.3,16.6,402,17.6,429.6
ST49,58.6,86.9373,256.2,38.3,63.5,89.3,15.5,15.2,378.5,14.8,474.2
ST50,64.1,76.3525,200.2,42.2,57.1,85.9,7.2,10,372.5,10.7,394.5
ST51,64.9,79.6659,180.9,42.4,60.7,86.1,7.6,11.1,373.3,15,397.5
ST52,69,82.6898,161.6,41.8,64.3,82.4,7.4,11,366.1,17.4,379.5
ST53,71.1,82.3462,191.2,42.1,66.6,84.5,7.9,10.9,369.9,17.3,388.5
ST54,79.3,84.5565,204.8,40.4,75,83.6,10.2,10.9,378.9,17.8,412.2
ST55,80.3,84.4957,219.4,40.3,66.5,79.6,11.8,9.1,386.3,16,424.2
ST56,74.9,83.28,221.2,40.4,53.8,81.2,14,10.3,374,17.3,429.1
ST57,79.2,87.1307,283.9,41.8,70,88.5,17,15.6,405.5,17.6,495.3
ST58,73.5,87.1917,235.4,42.9,74.9,87,14,14.2,388.2,17,445.5
ST59,72.9,91.324,249,41.5,73.5,94.2,16.2,16.1,403.2,17.9,448.3
ST60,74.4,76.1697,196.8,43.3,57.5,90.1,6.9,10,389.7,11.3,392.7
ST61,65,77.1688,172.3,41.3,63.2,84.3,7.4,10.4,374,14.5,376.2
ST62,73.6,77.2949,182.3,43.6,59.4,86.2,8.4,9.4,382.9,16.2,379.2
ST63,68,79.3638,185.8,43.3,65,81.9,9,9.4,375.5,16.7,381.5
ST64,71.9,80.4501,198,40.2,52.4,80.9,10.5,7.7,388.4,14,396.6
ST65,68.1,80.865,192.3,41,46.6,78.4,12.3,7.4,380,14.3,386
ST66,74.5,82.2495,193.3,40.9,56.5,80.2,13,9.8,372.8,17.2,380
ST67,73.8,81.6811,269.5,42.6,60.1,83.1,15.3,9.5,371.7,16.3,479.3
ST68,71,81.8272,197,43.3,58.6,81.5,14.1,8.6,367.3,15.7,390.4
ST69,59.3,89.0023,200.4,42.8,60.6,88.8,16.1,13.9,385.5,16.9,386.7
ST70,75.5,76.0707,185.3,43.8,54.9,87.8,8.2,9.4,386.1,11.1,375.2
ST71,62.1,76.2406,178.6,44.3,56.9,84.4,7.4,10.1,376.5,11.2,373
ST72,66.3,76.9729,189.3,43.8,62.2,84.8,7.6,9.6,376.2,13.7,384.5
ST73,72.5,79.5152,194.3,41.4,60.5,83.9,7.9,10.1,389.7,13.2,384.3
ST74,74.5,80.5014,181.5,41,56.9,80.2,11.5,8.7,385.1,15.6,371.2
ST75,66.5,80.6799,163,42.2,50.1,78.2,12.8,7.9,372.9,16.3,345.9
ST76,71.4,82.8836,229.3,40.9,59.3,83.4,13.6,11.7,382.6,18,448
ST77,76.2,81.8569,197,40.6,52.9,80.3,13.8,9.6,375.9,15.8,375.6
ST78,60.1,83.1564,205.4,42.6,53.2,78.7,14.7,8.7,374.6,15,387.6
ST79,49.8,83.9561,232.4,41,47.1,79.7,13.7,11.8,365.7,13.8,415.6
ST80,73.7,77.502,176.1,44.8,50.9,90.1,7.6,10.2,400.2,11.7,359
ST81,78.1,77.2756,174,45.7,53.6,85.9,8.2,10.1,391.5,12.1,367.2
ST82,75.9,77.399,196,45.2,54.2,84.5,7.7,9.7,387.6,12,392.9
ST83,86.7,84.2815,166.1,42.8,59.5,88.3,7.5,12.2,388,11.4,353
ST84,83.8,83.4152,213.5,42.2,59.7,82.4,8.2,8.9,388.7,13,408.8
ST85,82,81.5856,172.5,42,50.9,79.7,13.7,7.9,380.1,15.4,372.1
ST86,79.7,83.8962,165.6,40.4,61,77.2,13,9.8,373.9,16.2,353.4
ST87,74.8,82.8023,191.3,39.4,59.5,77.5,14.5,9.8,370.8,15.8,372.6
ST88,64.2,81.2721,185.3,40.3,54.1,75.9,14.1,8.4,366.4,14.1,365.4
ST89,59.4,84.3255,196.2,39.7,58.1,77.2,13.9,11.5,360.5,13.5,377.4
ST90,74.9,81.0451,173.8,45.3,73.8,93.3,7.6,15.5,409.1,13.8,358.3
ST91,82.1,81.7278,172.1,43.8,61.4,88.3,7,10.3,398.7,11.7,349
ST92,84.4,85.0253,174,44.1,55.6,87.1,7.8,11.4,397.6,11.4,363.4
ST93,83.9,85.0134,171.1,42.8,58.1,87.7,8,11.8,394.4,11.8,338.8
ST94,83.5,86.6473,206.8,42.7,68.1,84.2,6.7,13.4,387.7,11.7,399
ST95,86.5,87.162,170.2,41,60.1,79.3,10.5,12,378.6,12.9,362.8
ST96,82.5,83.5688,168,40.4,58.4,81.2,12.3,9.7,382.1,15.5,356.3
ST97,81,84.2751,177.9,39.9,59.7,76.7,13.5,9.6,370.9,13,372
ST98,69.7,86.5461,173.4,40.3,70.8,70.4,13.7,12,381.6,11.7,363.2
ST99,78.5,85.3738,169.3,39.7,64.1,77.4,13.4,12.8,364.5,12.7,399.2
SU00,107.4,95.5313,230.3,46.6,119.7,116.6,8.3,21.7,440.2,18.2,490
SU01,104.1,91.6202,175.7,46.1,103.7,112.8,8.7,20.2,440.9,17,347.4
SU02,79.6,84.9521,168.8,42.8,59.5,88.3,6.1,12.6,402.6,11.2,340.9
SU03,86.3,86.8711,170.4,43,58.6,86,6.9,11.9,397.7,12,340.5
SU04,80.9,85.6154,199.4,42.5,65,84.7,6.4,13.6,393.5,11.2,393.6
SU05,86.3,87.2721,176.3,41.5,60.4,81.3,10.8,11.7,385.6,13,367.9
SU06,85,86.8177,166.9,39.9,59.9,79.3,11,12.3,380,13.7,369.4
SU07,81.8,86.3481,155.8,40.3,59.9,76.1,12.8,11.6,376.1,14,374.2
SU08,73.2,85.6608,191.2,40.3,60.5,72.4,15.2,11.1,382.7,13.2,382.4
SU09,65,88.1639,182,39.1,74.8,70.8,12.1,11.6,379.7,10.6,379.8
SU10,109.5,98.261,237.8,46.3,130.9,116.1,7.8,22.2,445.2,18.7,518
SU11,108.8,96.373,231.5,46.4,123.7,115.3,8,21.3,448.5,17.1,479.8
SU12,81.9,87.7932,178.8,43.3,54.8,87.6,5.8,13.6,423.7,11.6,359.4
SU13,81.2,87.8796,171.8,42.8,60.7,88.8,5.9,12.6,429.7,11.4,344.6
SU14,82.9,88.5383,204.1,41.7,65.4,81.4,5.6,13.6,400.4,13.2,419.8
SU15,83.7,87.9914,170.7,40.9,59,80.8,7.4,13,375.4,13.6,373.1
SU16,83.3,89.1364,163.9,40,59.5,77.5,10,12,377.9,13.7,370.6
SU17,81.9,85.3347,153.4,39.5,66.2,71.4,10.2,13.2,379.7,12.6,378
SU18,71,88.0936,205.3,40,67.4,68.1,12.8,11.6,394.7,13.3,391.4
SU19,51.5,90.2358,159.2,39.7,74.1,62.1,11.6,12.5,385.9,11.3,401.6
SU20,109,98.9038,241.9,46.3,131.9,113,7.8,21.5,444.9,17.9,512.7
SU21,108.6,97.6916,240.8,46.2,126.3,111.1,7.6,20.9,445.1,16.9,506.3
SU22,92.6,92.8881,220.3,44.4,78.6,101.5,7.7,17.8,446.5,13.2,434.3
SU23,75.3,85.4304,185.2,43,56.4,89.8,6.6,13.5,421.1,11.1,363.9
SU24,77.6,84.7758,188.1,42.1,68,86.7,5.8,13.4,423.3,11.1,382
SU25,80.3,85.2234,173.9,41.8,67.6,79.7,5.2,14.1,406.7,11.3,363.4
SU26,77.5,91.941,186.4,40.2,66.7,75.6,7.7,12.6,408.3,12.8,381.6
SU27,80.2,87.3945,164.7,39.4,59.3,75.4,7.8,13.8,390.1,13.9,378.6
SU28,70.4,86.5434,157.4,38.8,75.3,59.8,11.3,11.5,384.8,12,385.4
SU29,72.8,87.9323,160.5,39.9,80,71.1,13.7,14,370.4,10,381.8
SU30,110,99.116,244.3,45.7,132.3,111.2,7.8,21,448.2,17.9,499.3
SU31,109.1,99.8711,230.8,44.8,130.4,109.5,6.9,20.5,441.2,17.8,506.4
SU32,101.9,96.705,230.4,45.2,89.9,105.8,8.3,19.4,446.5,14.1,450.4
SU33,77.3,90.0562,178.8,43.1,68.7,86,5.9,16.1,437.5,11.5,352.3
SU34,75.5,89.2128,175.6,42.8,71.8,83.1,6.1,15.1,436.8,11.3,362.3
SU35,72.2,83.9303,179.7,41.4,66.2,82.9,5.1,13.2,408.6,10.8,374.2
SU36,74.5,96.3629,192.1,40.5,78.2,79.4,10.6,18,422.1,13.8,400.1
SU37,74,88.4189,167.7,39.7,81.3,71,7.3,14.4,407.5,12.3,379.2
SU38,69.8,86.6454,152.1,39,74.5,48,9.3,11.8,372.8,11.6,390
SU39,82.3,87.9592,150.8,40.6,90.6,64.1,13.9,14.7,374.8,11.1,382.9
SU40,109.4,98.704,229.2,44.9,136.6,107.1,10.2,20.4,448.1,18.5,514.3
SU41,108.1,98.7792,219.6,45.9,117.3,107.8,8.4,19.2,441.7,16.9,514.7
SU42,88.7,93.0712,232.4,44.6,77.3,101.8,8,17.1,438.1,12.8,468.5
SU43,75.3,86.2306,185.5,42.8,65.1,82.2,4.7,13.1,430.3,10.8,361.2
SU44,79.1,88.377,176.8,43.1,72.3,82.7,5.4,13.9,432,10.9,360
SU45,75.6,84.1997,175,41.7,69.5,79.9,5.3,13.5,423.9,11.1,368.3
SU46,94.5,102.7338,218.1,44.2,106.4,84.8,13.1,20.6,420.7,14.8,433.7
SU47,82.7,96.9925,169.8,42.5,90,77.8,11.2,18,423.3,14.9,380.3
SU48,70,85.4829,161.1,39.4,73.8,59,7.8,12.2,389.6,11.7,384.8
SU49,87.6,90.5293,148.7,41.7,103.9,87.1,16,15.6,383.5,11.8,397.6
SU50,104.4,96.7075,222.7,45.4,127.9,104,11.1,18.3,451.4,17.9,511.1
SU51,100.8,95.7548,230.6,45.8,113.6,107.2,8.7,19.3,447.8,15.6,444.6
SU52,79.1,84.9666,198.5,43.4,56.8,79.9,5.1,15,421.3,10.9,364
SU53,76.5,89.6043,194.6,44.1,69.9,86.2,6.9,16.1,429.8,11.3,365.7
SU54,77.5,82.5094,183.2,42.3,66.3,77.7,5,13.2,421.9,10.9,365.3
SU55,74.1,85.0868,172,42,75.4,76.9,5.8,13.5,419.3,11.2,366.5
SU56,108.2,101.6822,222.2,45,103.8,88.5,13.6,20.7,416.3,15.3,437.7
SU57,84.1,97.7457,206.4,42.5,105.9,85.6,14.9,19.3,410.8,14.7,428.9
SU58,76.9,89.0971,160.7,39.6,87.4,73,15.2,17.2,375.1,11.6,389.9
SU59,87,90.3204,158,40.6,103,86.1,15.9,15.5,377.5,11.5,394.6
SU60,101.7,95.0155,224.1,45.5,119.1,102.9,11.3,18,454.6,17.7,513.8
SU61,85.1,88.2131,229.9,43.8,68.4,97.4,6.5,16.1,425.8,11.7,454.3
SU62,81.5,86.4946,213.8,44,68.4,79,5.9,16.1,420.2,11.4,382.5
SU63,81.7,82.7669,217.3,43.4,57.6,80.6,4.8,13.2,415.9,10.8,403.6
SU64,80.8,82.0613,200.6,43,60.6,79.5,4.8,13.8,414.5,10.8,378.3
SU65,72.8,91.6904,222.7,43.8,69.6,83.2,7.7,16,428.4,11.9,442.4
SU66,110.5,101.9911,214.8,43.2,100.4,86.2,11,22.4,414.1,15.4,434.7
SU67,86.4,92.934,217.3,39.2,105.9,85.2,15.4,16.5,384.4,13.5,437.1
SU68,84.4,90.2489,197.7,39.7,105.3,86.4,15.4,17,381,13.1,430.7
SU69,79.4,89.1302,161.2,40.3,98.1,79.5,16.1,17,380,11.8,394.8
SU70,102.1,93.6942,241.1,45,112.1,99.5,11.6,17.3,453.5,18.9,498.7
SU71,89.4,87.2009,245.4,43.1,94.4,82.5,5,18,426,13.3,442.3
SU72,104.6,95.0319,230.5,43.6,94.7,103.2,7.5,22.7,436.2,14.1,435
SU73,105.7,98.603,236.1,44.2,96,99.2,9,22.8,428.9,14.6,444.8
SU74,77,89.729,193.7,43.7,58.5,83.7,8.6,15,410.5,11.6,371.8
SU75,107,100.2926,238.4,44.9,89.1,89.7,9.4,22.7,410.8,15.4,439
SU76,108.2,101.6989,221,45.6,96.9,87.8,10,22.8,404.8,15.7,430.9
SU77,104,99.4248,211.1,42.4,108.6,90.2,13.7,19.7,390.9,15.1,445.9
SU78,84.4,91.1824,211.7,39.2,105.5,85.7,14.5,16.7,382.2,13.3,439.6
SU79,75.7,88.5264,198.2,38.7,94.9,76.5,12.5,16.3,369.8,12.5,439.1
SU80,102.1,94.4193,222.3,45.2,114.7,103.8,11.2,17.1,452.3,18.5,430.8
SU81,95.7,88.381,250.7,42.8,97.4,91.7,5.5,20.3,425.7,14.9,439.8
SU82,107.4,95.1608,243.3,44.9,88.5,87.9,6.3,22.6,410.6,15.4,411.8
SU83,106.3,97.5134,241,44.9,86.5,92.4,7.5,23.1,409.7,14.5,427.3
SU84,108.8,98.7349,235.9,45.3,90.7,92.8,9.2,23.3,409.9,15.4,439.1
SU85,108.3,99.8057,216.6,45.3,94,92,9.5,23.3,400.4,16.2,455.5
SU86,108.8,100.3866,216.1,45.8,97.2,89.6,9.9,22.8,401.7,15.9,448.5
SU87,92.7,102.6425,199.4,43.1,96.3,83.4,10.3,19.7,383.2,15.4,446.2
SU88,88.8,93.7583,207.3,39.3,104,86.9,13.8,17.2,378.3,13.8,441.4
SU89,81.6,89.9956,202.6,38.8,101.2,79.6,12.9,16,369,12.7,442.3
SU90,98.7,88.0121,224.9,42.8,107.6,87.1,5.4,17.9,427.3,18.6,446.3
SU91,105,94.7526,244.2,43.2,99.3,101.3,5.8,23.2,426.8,17,405.2
SU92,107.9,90.2389,245.2,43.4,82.6,81.7,5.5,22.2,404.5,15.2,403
SU93,109.8,90.7067,238.5,44.3,84.1,88,5.7,22.4,398.8,14.4,403.8
SU94,109,98.477,239.5,43.7,100.2,94.8,9,23.7,404.1,17.5,424.5
SU95,108.9,97.9567,226.3,45.9,89.1,92.8,9.5,23.4,399.2,16.3,440.5
SU96,108.5,99.1288,227.1,45.4,94.7,91.7,9.6,23.2,397.6,16.1,436.1
SU97,109.1,100.2184,215.2,43.2,102.2,90.4,10.1,22.3,387.1,16.1,433.9
SU98,105.8,99.1651,216.2,43.8,98,87.8,11,21.2,382.7,15.3,440.8
SU99,74.9,89.9819,203.3,38.3,95,69.1,10.7,15.1,364.6,12.6,439
SW32,73.9,70.1199,245.7,34.9,48.7,60.3,8.2,11.8,322.1,13.4,372.2
SW33,73.6,68.0101,253.6,34.2,41.7,56.3,7.1,11.4,314.5,13.7,377.3
SW42,74.2,72.7998,243.6,35.8,53.6,63.8,9,12.1,321.6,14.9,364.1
SW43,75.7,72.6383,276.5,35.9,55.3,65.5,9.2,12.7,324.9,15.4,367.1
SW44,70.5,57.7837,298.9,33.7,37.6,38.8,6,11.9,305,13.2,396.2
SW52,67.9,63.9844,237.3,34,44.3,62,6.9,10.8,334,14.1,373
SW53,73.7,74.4238,242.6,36.9,52.5,70.4,12.2,12.8,344.7,15.7,373.4
SW54,71.8,71.4353,275.8,35.1,47.4,62.4,8,12.3,325.9,13.3,421.4
SW61,73,71.7978,274.3,35.4,49,64.1,9.4,12,325.3,14.1,389
SW62,73.2,73.7961,236.9,36,50.4,69.9,10,12.4,334.7,14.7,370.7
SW63,66.6,69.9276,239.5,35.6,50.1,55.3,6.9,12.2,298.9,12.9,364.1
SW64,74,72.4915,249.6,35.2,46.1,68.7,9,12.9,332.4,16,380.3
SW65,70.9,48.4646,293,34,39.2,43.1,6.6,11.1,314.8,13.2,439.4
SW71,73.3,73.2545,272.6,35.7,50.9,67.6,11.3,12.1,329.9,14.5,385.3
SW72,75.4,72.949,248.4,35.9,58.9,68.3,9.2,12.5,332.3,16.1,369.3
SW73,63,71.156,251.2,36.8,52,57.8,7.4,12.8,305.8,14.1,349.6
SW74,68,70.3457,240.1,35.3,52.2,57.8,8,12.4,306,14.6,361.9
SW75,71.8,72.9392,250.5,36.1,50.7,66.5,10.5,13,339.6,15.1,390.3
SW76,68.3,69.8157,258,34.6,43.4,64.2,7.4,12.9,338.4,13.9,409.1
SW81,74.2,57.9679,281.9,34.7,48.3,49.8,6.7,11.7,326.6,14,427
SW82,69.8,62.526,277.2,34,38.4,62.7,7.6,10.6,335.4,13.7,381.5
SW83,73.5,75.4316,237.8,37.8,55.1,71.1,12.2,12.2,357.8,15.9,375.3
SW84,69.5,73.1005,241.5,37.3,55,68.7,10.6,13.2,350.8,18,373.9
SW85,61.4,69.1405,235.2,37.4,52.5,56.3,5.2,13,303.9,14.4,371.2
SW86,73.6,72.5698,239.3,35.2,46.1,69.8,9.4,13.6,341.4,15.9,372.3
SW87,70.2,71.0132,236.6,34.7,41.8,66.6,8.3,13.5,340.6,14.1,373.9
SW93,70.2,69.4485,242.3,35.3,42.2,68.1,10,10.9,350.3,14.4,368.9
SW94,72.6,72.4203,236.1,35.7,52.4,69.8,9.1,13.1,337.5,17.1,367.7
SW95,60.8,69.8711,271.2,38.4,51.5,55.6,6.3,13.1,320.5,13.9,391.5
SW96,62,69.9472,243.3,38.5,52.6,57,6.6,12.1,342.4,14.4,345.5
SW97,73.2,75.9628,234.9,39.6,54.8,73.9,12.5,13.5,372.6,16.9,372.8
SW98,65.5,66.0224,235.6,33.6,34.3,67.1,7.4,12.3,342.3,11.9,376.7
SX03,70.3,50.0382,277.4,34.6,43.5,56,6.9,11.3,334.4,12.8,349.6
SX04,69.7,71.9843,258.3,35.5,42.4,69.2,9.1,12.7,339.2,15.2,356.1
SX05,70,73.5229,272.4,37.6,57.7,70.3,11.1,12.7,361.6,16.5,387.2
SX06,53,70.244,255.7,38,55.4,55.3,4.8,11.8,354.2,9.6,328
SX07,63.2,70.533,236,39.4,55.2,67.5,8.2,11.6,346.9,14.1,353.6
SX08,72.7,74.0721,249.3,37.1,48.3,66.2,8.5,13.3,338.8,14.2,310.7
SX09,66.6,66.7067,267.7,33.4,48.1,54.7,6.7,10.2,324.3,10.1,369.9
SX14,66.9,51.2671,288.8,33.5,43,56.2,6.6,11.9,312.9,11.5,442.1
SX15,68.7,76.3239,246.4,39.6,60.6,71.9,14,13,367.3,16.1,336
SX16,50.8,71.4947,254.8,37.1,57,56,4.3,10.4,345.5,7.9,318.8
SX17,53.7,72.3226,270.2,37.6,57.6,61.2,4.4,11.2,344.9,8.7,334
SX18,56.8,72.5446,273.2,37.9,58.5,66.5,4.3,12,344.3,8.8,319
SX19,69.6,73.4758,247.4,39.8,56.3,73.8,7.9,12.1,359.7,11.5,306.8
SX25,69.1,76.5902,251.6,41.3,64.6,71.9,14.4,12.1,368.8,15.1,336.4
SX26,49.4,71.0849,245.2,38.1,60.9,70.4,5,10.5,360.5,8.5,307.3
SX27,51.2,72.7798,269,37.5,58.1,70.7,4.4,10.9,342.4,7.9,310
SX28,49.1,72.44,254.8,37.5,56.9,78.2,4.3,10.9,348,8.1,301.5
SX29,43,71.0904,241.6,37.5,55.4,80.5,2.6,9.9,347.3,8.9,309
SX35,67.1,78.7078,229.2,42.4,71.3,70.8,15.2,11.2,367.9,14.5,374.5
SX36,44.3,72.5194,224,39.9,74,75.3,5.2,8.9,374.2,10,349.7
SX37,41.3,71.9085,244.5,38.7,63.1,83.4,4.5,10,368.7,8.3,300.8
SX38,25.9,71.7092,245.5,38,65.2,80.4,5.1,8.6,369.2,8.4,306.7
SX39,44.6,72.4899,241.8,37.4,55.2,80.5,3.1,8.5,353.9,8.5,304.2
SX44,66.3,72.8986,264.3,42,75.4,67.6,13.2,10.5,365,12.9,410.9
SX45,66.6,81.1216,267.7,43.1,97,72.6,15.4,10.8,382.3,14.9,430.3
SX46,61.8,80.8514,251.2,43.4,95.1,74,14.2,10.2,381.8,14.7,384.2
SX47,40.6,76.68,256.2,40.9,76.5,77.3,12.6,9.9,373.4,10.5,300.9
SX48,28,74.3575,248.1,39.1,67.3,80.7,4.5,9.1,359.8,8.5,301.8
SX49,24.3,72.5305,252.6,37,51.1,78.9,3.3,7.3,344.4,8.3,301.2
SX54,66.4,78.8136,222,43.4,92.1,72.4,15.7,11.4,384.3,14.1,373.2
SX55,64.8,83.2588,249.2,43.9,100.2,75.2,15.1,11.6,396,15,401.2
SX56,41.1,78.4559,269.1,41.6,79.3,69.8,13,10.1,374.1,11.3,363.5
SX57,40.2,77.0461,253.8,40.2,71.9,71.7,4.1,10.2,369.4,8.2,333.5
SX58,27.3,76.1714,261.5,39.4,73.1,80.8,4.3,9.9,362.8,8.6,370.8
SX59,23.4,75.0767,250.7,39.2,72.3,82.5,3.5,9,354.4,8.7,316.2
SX63,64.4,71.399,218.5,41.4,73.5,64.3,10.1,9.3,356,12.2,374.3
SX64,64.9,81.9392,202.4,43.8,102.5,73.9,16.2,11.8,391.6,15.2,370.3
SX65,33,79.2857,242.8,41.8,78.2,68,13.1,11.1,374.5,12.5,307.8
SX66,43.1,78.2022,261.4,40.2,67.9,64.1,5.3,10.3,361,8.6,389
SX67,33.8,79.1677,255.8,40.2,65.8,63.4,3.9,10.2,360.4,7.3,366.4
SX68,24.7,78.1712,253.5,40.5,70.3,64.1,4.2,9.8,363.1,8,388.2
SX69,25.8,75.9513,240.9,40.7,74,81.5,4,10.1,364.1,9,328.9
SX73,67,80.7021,202.9,44.6,102.4,77,16.2,12,397.8,15.5,383.8
SX74,63.1,81.3247,192,43.9,101.1,72.3,15.1,13,388.9,15.1,368
SX75,29.1,74.8515,224.8,40.9,77.2,60.8,5.6,9.2,364.5,10.7,322.5
SX76,38.3,78.11,239.3,42.6,79.4,69.3,12.8,12.5,379,13.7,316.7
SX77,31.6,78.8972,251.9,42.8,80,68.9,12.8,10.1,372.3,11.9,354.7
SX78,26.7,78.2966,247.4,42.4,77.9,67.7,5.8,9.6,371.9,10.6,329.2
SX79,27.2,70.5697,189.5,41.7,77.3,63.7,5.3,10.5,347.4,9.5,322.5
SX83,71.5,73.9317,211.3,45.2,88.5,66.1,13.1,11.8,380.4,14.3,361.6
SX84,65.7,82.57,194.2,45,103.1,74.9,16.1,13.1,397.3,16.2,357.6
SX85,64.2,82.8385,212.2,44.8,102.5,72.7,16.3,12.9,394.4,15.8,377.2
SX86,54.9,79.8479,207.1,44.8,95.4,68.7,14.3,13,385.3,15.4,397.5
SX87,44.1,87.2188,209.3,43.9,98.4,76,14.3,14.4,397.8,16.2,397
SX88,39.8,79.4769,225,43.5,88.4,77,12.3,12,385.9,13.4,369.2
SX89,42.1,73.703,192.6,43.2,80.7,74.1,5.5,12.9,376.1,14.3,345.1
SX94,67.6,54.801,231.1,43,67.2,68.7,12,7.8,364.4,12.4,419.2
SX95,81.6,79.7508,229.8,45.7,103.5,74.6,17.1,12.2,402,17.6,409.4
SX96,78,76.8836,225.6,45.4,98,65.4,15.3,12.5,394.4,17.7,432.9
SX97,79.1,88.088,207.2,44.3,105.6,76.2,15.1,14.3,404,16.4,399.3
SX98,61.3,86.7302,182.5,43.4,99,70.4,12.2,15.3,399,15.8,401.4
SX99,37.4,80.6053,177.2,44,88.8,83.1,10,14,392.2,15.6,414.3
SY07,78.6,68.4369,207.4,44.4,96.2,66.5,11,14,397.1,16.3,444.4
SY08,70.9,86.4795,184.3,44.4,104.1,84.4,10.7,15.1,405.9,16.4,416.8
SY09,61,78.7965,160.7,45.3,89.7,87.5,10.2,11.8,395.7,14.5,368.8
SY18,87.3,76.6752,196.1,43.4,91.7,85.4,7.8,10.8,408.3,16.7,422.4
SY19,63.1,75.9905,203,44.7,82.3,83.9,7.3,12,387.1,14,371.2
SY28,90.1,77.1838,199.5,43.3,92.2,88.1,10.1,11.4,432.1,15.3,416.3
SY29,74,81.0849,177.6,44.4,97.7,89.5,11.1,13.6,408.5,16.9,377.6
SY39,88.2,78.1924,196.7,44.6,95.2,92.5,10.1,11.2,409.9,16.4,392.3
SY48,88.1,67.864,167.6,42.6,91.4,85.1,13.5,12.6,437.2,12.1,409.8
SY49,86.8,80.1627,179.2,42.6,81.3,90.4,9.1,11,413.8,13.2,387.6
SY58,104.3,85.5442,195.1,43.7,114.8,93.5,11.2,17.4,429.3,21.3,385.5
SY59,95.2,78.7551,198.2,43.1,98.2,99,5.7,13.7,408.4,17.2,391.9
SY66,84.3,68.3757,181.8,45.3,92.8,86.3,14.2,11.6,438.6,14,410.6
SY67,97.5,83.1738,232.9,43.2,113,94.9,13.7,15.5,427.5,20.4,514.7
SY68,97,83.4829,174.5,43.5,114,98,13.1,15.9,422.3,20.1,397.7
