Location,Bees,Birds,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_&_Crickets,Vascular_plants
ST07,19.4,83.0998,248,35.4,46.1,59.6,13.4,4.3,344,10.1,513.6
ST08,27,79.8369,255.5,33.2,56.4,68.4,12.2,5.1,311.4,11,527.1
ST09,31.7,80.4966,278.2,33.4,71.2,72.9,13.4,6.3,322.3,11.3,476.7
ST10,84.2,80.6613,229.7,39.5,79.4,87.5,14.3,10.8,343.2,15.5,411.5
ST11,79.9,81.868,211.9,39.6,84.7,90.3,15,11.6,359.6,17.6,418.1
ST12,30.2,80.7819,172.1,38.8,82.1,98.4,16.6,10.9,333.7,16.7,408.8
ST13,68.2,83.0759,232.6,39.3,78.9,82,15.5,8.9,341.5,10.2,450.8
ST14,27.1,85.3024,191.1,40,67.4,76,13.9,6.7,333.8,10,412.1
ST16,37.9,78.6796,235.6,41.2,115.1,77.4,18.5,10.3,334.3,14.5,532.3
ST17,19.3,86.5103,243.5,41.9,90.5,77.7,17.1,10.3,340.8,13.4,541.5
ST18,20.9,85.2845,259.3,36,78.7,67.8,16.9,7.1,336.5,10.8,540.4
ST19,23.4,79.3718,270,32.7,68.3,66.6,10.6,6,318.5,9.9,517.7
ST20,76.1,81.3959,214.9,39.8,80.9,98.3,15.1,11.1,342.8,17.1,391.9
ST21,78.4,82.6476,212.4,40.1,92.2,99.8,16.3,10.6,352.2,19.6,401
ST22,26.7,82.3447,185.8,40.6,84.3,100,17.5,9.1,322.6,15.2,436.4
ST23,24.6,83.1572,179.7,40.8,92.6,99.9,15.6,9.3,335.6,15.8,410.4
ST24,22.3,84.7634,181.8,42.6,103.3,96.8,16.6,10.2,336.2,13.2,407.6
ST25,43.5,83.2605,247.7,42.8,116.5,94.3,19.1,11,350.7,13,542.9
ST26,38.5,74.1897,216.3,40.5,101.7,62.4,18,10.9,316.4,12.9,484.5
ST27,25.9,82.9509,254.7,40.5,101.4,76.4,17.8,11.3,341.3,13,546.6
ST28,18,87.9818,232.3,38.7,91.2,76.2,16.9,10.9,336.9,11.5,499
ST29,21.6,84.46,275.2,34.2,70.3,74.1,14.9,10.5,334.8,10.8,516.1
ST30,77.4,82.9575,197.8,40,91.4,100.4,16.9,11,359.3,18.5,423.6
ST31,24.6,81.5723,186.8,39.6,81,102.6,10.6,8.6,288.1,16.5,424.9
ST32,22.3,82.6691,184.6,41.1,87.2,101.3,16.1,9.2,290.4,15.4,408.3
ST33,20.1,83.791,208,41.9,97.6,98.8,16.7,9.4,322.6,14.8,417.5
ST34,18.9,84.758,222.4,42.3,101.3,98.9,16.4,10.1,340.2,14,471.3
ST35,29.8,85.5047,214.8,42.3,110.4,96,19.4,10.8,355,13.5,445.7
ST36,27.4,85.3033,227.7,42.1,108.1,96.4,18.6,11.2,356,13,497.8
ST37,27.2,80.0549,251.6,40.1,106.7,91.8,19,11.2,345.7,12.6,543.6
ST38,26.1,88.2901,237.3,41.2,98.2,97,19.1,12.3,355.7,12.1,530.9
ST39,25.1,82.8386,228.4,38.2,87.8,91,16.9,13.2,331.9,10.4,443.3
ST40,75.6,82.1651,206.9,39.9,88.8,101.5,17,9.3,331.4,18.4,422.7
ST41,25.1,81.3872,188.3,40.6,82.3,100.4,11.7,9.7,279.1,16.6,415.5
ST42,21.4,83.0943,186.2,41.5,88,98.7,15.5,9.7,301.8,15.5,406.2
ST43,32.5,83.7374,222.3,41.9,96,100.9,16.7,9.3,324.7,15.2,425.2
ST44,27.2,85.0028,231.7,42,96.3,98.9,17.2,9.2,323.5,14.5,473.2
ST45,25.7,87.1378,224.5,41.7,97.7,94.6,18,9.9,353,13.7,475
ST46,22.9,88.0127,217,41.8,101.7,97.6,18,9.8,354,14,466.2
ST47,26.1,89.6998,236.5,41.5,107.5,98.7,19.4,11.7,364.3,13.4,502.5
ST48,23.2,88.9041,193.9,41.4,102.6,99.2,18.3,12.9,356,12.6,404.4
ST49,26.5,82.8877,234.3,36.8,94.6,95,13.6,14.9,343.8,10.6,439.7
ST50,33.7,82.4788,229.5,40.1,76.9,100,10.6,8.8,307.6,15.6,400.1
ST51,37.5,82.0879,199.8,41.8,83.1,100.6,12.6,10.2,280.2,16.5,424.4
ST52,26.8,82.1314,185.5,41.8,87.6,97.6,13.4,10.2,309.3,15.7,400.5
ST53,22.5,81.9651,214.7,41.8,89.2,98.9,12.4,10.3,316.9,15.6,399.3
ST54,27.5,85.655,222,41.7,94.9,97.4,17.5,10.2,325.7,14.9,440.5
ST55,22,86.9226,221.3,41.5,86.9,89.3,17.1,10.6,347.1,13.2,449.2
ST56,18.7,85.4168,212.3,41.4,90.7,89.5,17,10.7,352.3,13.5,426
ST57,25.6,88.836,241.7,41.5,106.1,98,19.4,12.3,366.4,13.5,526.4
ST58,19.1,85.0641,200.6,40.8,96,96.2,18.8,11.8,362.1,11.8,407.3
ST59,27.3,87.0028,226,39.6,106.1,100.6,18.7,14.1,357.4,12.1,421.4
ST60,37,83.4044,227.3,40.2,73.8,100.4,13,10.6,297.8,16.6,395.2
ST61,37,82.0934,198.8,41.1,78.5,97.2,13.6,10.2,279.7,16.5,386
ST62,35.6,81.3037,209.5,41.5,78.9,95.6,13.3,11.4,319.5,15.3,380.3
ST63,20.5,81.1121,210.9,41.6,82.1,94.4,13.2,11,333.5,15.3,392.1
ST64,25.5,83.5506,217.1,41.3,79.4,94.3,13.8,10.6,309.1,11.7,411.4
ST65,16,81.8368,197.1,41.1,81.8,89.8,12.5,11.1,335.4,10.5,362.9
ST66,17.2,83.5733,185.2,41.6,89.9,89.6,15.9,10.7,360.1,13.4,360
ST67,25.2,80.5179,230.2,41.5,85,88.9,12.5,11.5,366.7,11.6,506.6
ST68,22.4,79.1441,183.3,41.5,84.9,83.4,12.5,10.8,366,11.6,357.4
ST69,25.2,83.3612,172.9,40.6,95.7,98,17.9,12.1,368.5,11.4,357.7
ST70,50.3,82.5084,217,40.9,64.3,98.3,11.7,11.6,287.6,15.5,370.9
ST71,26.3,82.5714,208.1,40.9,70.8,96.4,12.8,10.1,293.4,15.8,364.6
ST72,25.1,81.4208,217.5,41.4,76.6,96.4,12.5,11.2,313.8,15.3,388.2
ST73,44.3,83.773,218,41.1,80.8,96.9,13.6,10.5,303,14.5,379.5
ST74,25.2,82.9753,202,41.1,84.1,93,14.3,10.7,341.1,12.1,355.4
ST75,12.7,80.8444,186.4,41.2,76.9,87.3,12.9,11.4,355,12.8,351.9
ST76,23.2,83.3767,212.3,41.6,91.9,92.2,15.5,13.9,375.4,14,419
ST77,23,77.5091,187,40.6,79.2,74.9,12.2,13.9,378.7,10.1,334
ST78,17.6,79.9143,183.1,41.2,84.5,81.6,12.9,14.2,368.9,9.9,344.9
ST79,22.7,78.3231,200.2,40.2,87.8,78.7,12.5,15.6,370.3,10.5,351.2
ST80,58.3,84.7916,195.7,41.4,68.6,91.6,11.7,13.2,330.9,15.7,410.3
ST81,52.1,83.1911,204.3,41.6,73.5,90.5,10.2,13.2,347.4,13.3,378.7
ST82,46.4,82.563,223.1,41.2,71.4,91.4,13.6,12,341.4,14.6,391.8
ST83,53.4,82.9183,191,40.4,66.7,81.8,12.3,13.5,364.2,10.6,372.3
ST84,57.6,83.2055,212.1,41.4,77.5,78.1,12.8,12.8,371.1,12.6,401.1
ST85,15.8,79.3748,193.3,41.5,80.4,85.4,13.1,13.1,371.6,13.1,350.3
ST86,42.9,80.6162,187.4,41.2,75.7,78.8,14.1,15.2,379.2,12,343.4
ST87,24.4,78.395,189.8,41,79.3,74,13.2,16.5,381.4,10.5,342.5
ST88,10.4,77.7308,177.2,40.8,76.4,71.6,12.3,10.5,370.2,8.2,343.3
ST89,23.4,78.2094,176.2,39.8,86.4,73.7,12.9,16.2,376.9,10.2,376.3
ST90,67.2,87.2155,193,41.8,85.2,92.2,12.5,13.6,363.7,17.3,407.3
ST91,60.9,84.4337,195,41.1,73,83.7,8.9,14.1,366.3,11.6,393.9
ST92,66.5,83.7691,207.3,40.9,76.8,86.1,12.1,14.2,382.1,13,384.7
ST93,65,84.3215,198.4,41.1,77.3,84.9,12.8,13.5,387.4,12,374.3
ST94,58.3,83.1284,201.1,39.9,76.3,81.5,12.2,13.2,380.4,11.7,376
ST95,60.4,83.3114,197.9,41.1,76.8,78.5,12.8,14,383.4,11.9,340.3
ST96,42.1,82.9652,191.9,42,77.5,90.2,13.8,13.2,374.7,10.7,342.5
ST97,39.4,80.6327,190.2,41.2,71.4,79.2,13.5,12,372.3,8.7,347.8
ST98,35.7,80.6239,185,41,74.2,68.5,12.8,9.9,387.1,8.3,345
ST99,20.1,78.4862,186.1,39.9,96.7,75.1,14.1,13.7,366.7,10.1,378.7
SU00,96.2,94.4135,235.3,41.2,122.9,111.4,17.2,19.2,411.6,19.2,551.5
SU01,92.9,91.8316,197.5,41.8,110.2,105.8,15.4,17.1,411.8,19.1,394.7
SU02,61.9,83.1789,195.5,40.2,69.7,84.4,9.9,13.8,388,10.2,380.8
SU03,65,84.7847,198.7,41.4,78.5,80.3,11.8,14.5,388.6,13,374.9
SU04,57.8,82.4279,204.7,39.3,73.3,83.1,13.1,12.8,377.5,11.4,373.1
SU05,63.4,82.8423,196.5,40.9,76.9,82.1,13.1,13.9,389.1,12.7,341.7
SU06,57.4,83.1466,204,40.4,76.9,81.1,13.1,14,380.9,11.2,361.9
SU07,46.2,81.9741,186.4,41,72,71.5,13.3,11.5,385.8,8.5,362.5
SU08,37,80.5938,211.2,41.5,74.6,71.7,13,11.4,390.6,8,360.5
SU09,33.3,82.6526,195.4,40.1,88.4,69.4,14.9,11.4,373,9.5,379.6
SU10,98.7,95.5431,255,40.8,126.9,118.8,19.2,19.7,411.2,19.5,574.6
SU11,97.3,94.1675,246.7,41.1,119.6,117.8,16.9,19.2,411.9,18.8,526.1
SU12,67,86.0677,204.3,41.2,80.5,85.6,11.5,14.4,406.8,13.1,402.5
SU13,63.1,86.37,202.2,41,81.8,87.3,11.7,14.7,410,12.9,377.2
SU14,60.2,84.8115,217.2,40.3,78.8,84.6,13.1,14.1,397.3,12.3,400.2
SU15,62.2,84.2867,199.2,41,77.9,82.1,12.4,13.5,386,11.9,349.7
SU16,55.6,83.9695,195.3,40.4,76.5,86.7,13.9,13.6,389.5,11.4,375.8
SU17,50.2,82.7621,191.2,39.4,63.8,67.9,11.9,7.8,371.3,9,366.8
SU18,41,82.6411,220.6,41.3,75.1,65.7,12.8,9.7,397.8,8.2,403.1
SU19,38.6,82.8384,184.7,39.8,76.9,57.1,12.3,9.8,382.7,9.5,401
SU20,98.1,95.3297,269.5,40.4,123.2,120.7,18.7,19.3,408.6,19.2,576.6
SU21,97.9,94.5212,269.4,40.7,118.4,120.7,16.9,18.8,409.9,18.6,572.3
SU22,89.8,89.6524,241.8,42.2,87.7,102.7,12.7,13.7,415.2,16.4,473.5
SU23,73.7,83.0705,207.8,40.9,80,88.9,10.4,13.9,393.4,11.5,391.6
SU24,60.3,83.7918,215.2,40.1,74.7,87.3,11.5,13.3,397.7,10.4,398.6
SU25,55.3,82.63,202.7,39.8,71.1,83.6,11.2,11.5,389.7,10.7,375.4
SU26,56.9,84.7446,208.6,40.6,76.3,93.2,13.3,12.6,398.6,11.3,390.4
SU27,41.9,84.2572,199.7,39.6,74.9,75.3,13.4,10.7,379.9,10.3,375.2
SU28,24,82.9431,193.4,39.4,74.8,70.3,13.6,9.4,380.5,11.3,375.6
SU29,38.2,85.2292,170.6,39.1,78.7,81,17.7,11.9,360.7,9.7,393.5
SU30,100.3,94.4549,272.8,40,125.5,123.1,18.4,18.9,408.3,19.3,568.8
SU31,96.4,94.8379,251.9,39.8,125.4,121.3,16.9,18.3,400.9,19.2,576.3
SU32,99.7,90.7642,248.4,41.7,96.7,113.3,13.5,15.8,408.4,17.7,507.6
SU33,72.5,87.1633,205,40.9,84.3,93.1,13,14.9,416.3,13.6,384.8
SU34,67.5,86.592,203.1,40.4,79.3,94.1,13.6,14.8,413.4,12.2,383.5
SU35,55.2,82.2015,209.3,40.4,71.8,79,12.3,10.6,383.5,9.3,393
SU36,63.8,88.0295,214.9,40.4,78.2,105.5,18.6,11.8,399.6,13.4,410.6
SU37,40.3,84.0975,199,38.9,76.1,77.2,12.8,7.7,376,11.5,376.1
SU38,26,84.1127,186.8,38.5,76.7,66.2,14.1,9.8,358,10.6,378
SU39,52.2,85.4546,175,40,90.8,93.6,16.8,12.7,366.7,11.1,394.2
SU40,100.4,93.1655,258.8,39.3,134,121.2,17.7,18.4,406.9,19.5,587.8
SU41,100.7,92.3456,250.9,40.9,127.8,118.5,16,17,401.9,18.6,588.9
SU42,101.3,86.9248,250.2,41.9,91.5,113.4,14.7,14.6,402.5,15.4,543.7
SU43,65.9,84.9084,203.5,40.2,77.2,89.6,11.8,14,400.7,11.7,386
SU44,65.3,85.5031,200.7,39.8,78,91.8,13.1,14.4,401.3,12,383.4
SU45,64.4,83.1374,203,40.3,78.1,83.3,11,12.6,384,10.3,384.6
SU46,79.4,91.7459,235.1,40.8,92,113.3,22.8,16.4,388.8,14.9,486.5
SU47,75.2,88.2779,198,39.3,87.7,111.6,16.5,12.3,385.1,13.2,379.3
SU48,40.4,83.4482,193.1,39.2,74.3,60,11.2,8.8,357.4,9.8,376.4
SU49,66.8,88.2592,186.5,40.3,98.2,103.2,21.4,13.7,365.6,15.5,399.7
SU50,105.2,90.4882,253.2,40.8,133.6,113.8,17,17.3,407.2,18.7,586.6
SU51,104.2,88.6631,245.4,41.2,122,119.5,14,17.1,405.7,17.5,509.8
SU52,86.2,81.8061,203.6,41.6,79.7,96.1,14.8,14.2,384.4,13.3,396.1
SU53,73.5,86.1833,204.4,40.2,80.3,97.7,13.9,13.8,401.1,13.6,392.1
SU54,67.7,81.5251,201.4,39.7,71.2,82.7,11.4,12.2,388.2,8.9,388
SU55,62.5,83.0141,198.2,39.8,73.8,82.8,12.7,11.7,380.6,10.3,383.4
SU56,86.4,92.1807,238.6,40.8,97.1,115.6,22.2,18.7,390,16.2,475.2
SU57,73.1,89.2966,228.4,41,94.2,110.5,21.2,15.8,378,16.1,445.9
SU58,41,86.5962,194.6,40.1,81.8,92.8,17.4,13.3,372,12.5,378.4
SU59,59.9,88.3915,193.7,40.2,98.5,101.2,21.2,13.5,367,15,391.3
SU60,105.9,88.2992,250.4,41.7,127.7,112.9,17.7,16.9,409.2,18,588.6
SU61,95,82.5983,245.1,41.7,77.8,108.5,16.9,12.9,394.2,14.4,502
SU62,93.1,82.104,211.1,41.3,78.8,100.6,17.5,12.9,393.9,13.8,411
SU63,77.2,80.3911,224,40.5,66,93.9,15.9,10.2,388.9,12.7,437.8
SU64,76.9,80.0982,207.9,40.4,63.1,92.4,15,9.4,383,12.4,399.4
SU65,63.3,86.4759,237.7,39.4,76.1,96.6,13.6,10.9,398.1,13.5,488.5
SU66,95.2,92.5155,235.1,40.4,107.6,119.3,19.6,20.6,386.1,16.1,457.2
SU67,63.6,88.7008,233.6,41.6,94.8,101.5,21.5,15.4,367.9,16.5,462.4
SU68,53.1,88.2946,228.6,41.7,93.7,100.6,21.6,15.7,364,16.5,431.6
SU69,45.8,87.9499,195.9,40.9,89,94.5,18.9,13.8,365.7,14.1,380
SU70,104.3,86.0695,257.3,41.3,122.6,111.9,18.1,16.8,397.7,18.1,565.9
SU71,97.9,82.5225,249.5,40.9,86.7,107.9,17.8,15.2,398.8,14.5,466.2
SU72,104.9,88.7496,245.9,41.1,98,116.1,16.4,19.3,401.7,16.1,496.8
SU73,99.9,92.0843,246.6,40.8,99.2,115.4,15.8,18.4,401.3,16.9,488.2
SU74,80.1,84.2334,203.1,39.7,75.8,97.7,14.8,14.5,384.8,13.8,397
SU75,96.9,93.0687,244,40,103.9,118.3,19.7,20.3,391.4,16.8,465.1
SU76,97.4,93.9229,235.3,39.9,109.9,118.3,20.1,20.9,386.1,16.1,464.3
SU77,90.6,91.8108,222.8,42,105,111.5,21.6,16.8,370.2,16.5,456.7
SU78,55,89.4667,232.6,41.9,89.6,100.5,21.7,15.4,359.7,16.7,431.5
SU79,50.8,88.5574,225.5,41.2,82.2,91.4,19.7,15,352.6,13.9,407.6
SU80,101.9,87.3617,224,41.4,121,113.5,17.9,16.2,397.3,17,447
SU81,100.6,84.3264,253.1,40.5,94.7,108.5,17.8,16.5,393.4,15.3,476.7
SU82,100.8,92.4797,253.4,40.1,96,111.8,18.6,18.7,401,14.9,466
SU83,100.7,93.276,249.3,40.2,98.1,114.9,18.3,18.7,396.3,16.9,488.3
SU84,101.9,94.0974,241.5,40.9,108.3,117.6,18.7,20.4,400,16.9,491.6
SU85,99.2,94.2743,224.2,40.1,110,118,19.8,20.7,391.2,17.4,496.3
SU86,98.7,94.162,224.1,40.8,110.6,118.1,19.3,20.9,387,16.6,465.4
SU87,76.4,93.4497,235.9,42,102.9,116,18.1,16.8,362,13.8,434.8
SU88,61.2,90.4334,228.7,42.1,97.2,103.1,21.4,15.5,355.3,16.8,423
SU89,54.4,89.8017,225.5,41.5,83.8,95.5,21.3,14.8,345.9,16.4,412.7
SU90,97.4,84.7436,236.4,41,109.7,106,21.2,18.9,396.9,15.8,467.4
SU91,103.9,90.8667,257.9,40.9,104.6,115.4,17.9,19.3,409.1,15.4,468
SU92,101,90.4995,256.9,40.2,93.9,105.7,13.9,19.8,398.2,13.4,462.7
SU93,102.6,90.9392,251.2,41.2,97.2,107.7,15.7,20.9,395.2,15.1,455
SU94,100.6,94.7131,249,41,110.3,114.3,18.8,20.6,397.6,17.2,473.8
SU95,99.6,94.3168,235,40.4,113,116.4,16.9,21.1,387.3,17.1,470.9
SU96,97.7,94.6205,235.2,40.4,113.2,117.8,17.9,21.2,384.3,16.6,458.7
SU97,97.9,94.0837,227.9,42.2,109.5,116.1,19,19.5,371,14.8,454.9
SU98,91.2,93.1366,225.1,42.8,105.4,112.7,18.8,17.7,353.6,15.1,445.6
SU99,57.8,90.0497,222.5,41.4,83.1,92,17.5,14.7,338.3,11.6,432
SW32,45.1,72.6939,242.8,33,80.5,75.4,17.6,13.7,259.4,13.4,456.7
SW33,40,69.4668,253.7,32.4,78.7,71.8,18.6,13.4,261.6,13.2,466.3
SW42,40.3,74.1826,238.8,32.4,79.3,75.3,16.3,13.3,258.9,13.3,444.6
SW43,43.1,75.0366,273.1,32.7,79.9,74.9,16.2,13.6,256.6,13.4,436.7
SW44,34.7,60.1761,281.4,33.4,67.4,60.7,15.3,11.5,201.4,13.1,455.7
SW52,42.2,67.1136,234.5,34,80.6,70.1,19.4,12.3,260,13.6,455.3
SW53,55,77.382,238.4,33.8,79,75.3,18.4,14.1,267.9,14,461.9
SW54,48,74.5729,272.1,34,81,75.1,17.3,13.6,251,13.5,502.1
SW61,46.9,74.5783,274.4,33.2,79.6,76.3,17.2,13.9,259.9,13.5,477.6
SW62,46.3,77.1713,231.8,33.8,80.5,76.7,17.9,13.9,263.2,13.7,454.4
SW63,47.7,72.4417,235.3,33.2,65.2,64.3,13.4,10.5,246.3,11.3,446.7
SW64,42,76.108,247.6,33.2,78.7,73.3,16.8,12.9,257.7,13.4,472.6
SW65,36.4,53.7201,290.9,34.8,75.3,61.3,17.8,11,219,13.2,521.8
SW71,48.9,75.8466,274.3,33.3,78.4,75.6,17.6,14.3,264.8,13.7,465.5
SW72,40.7,75.2386,245.5,33.4,79.6,75.1,17.8,14,260.5,13.5,448.7
SW73,44,72.9911,249.4,33,61.4,64.5,11.1,9.4,266.2,11.5,419.3
SW74,45.1,73.6623,233.7,32.9,71.8,68.5,15,10.5,264.9,11.8,441.6
SW75,48.3,77.036,247.9,33.5,81,76.6,17.8,14.1,258.9,13.9,481.2
SW76,45.2,74.8748,254.4,35.2,78.5,72.6,17.2,13.1,234.3,13.9,489.7
SW81,42.9,60.9869,275.8,33.7,73.3,67.2,15,12.3,237.3,13.5,500.9
SW82,43.8,66.1339,275.5,34.1,80.6,70.7,17.6,13.9,253.3,13.3,461.3
SW83,56.1,78.0058,234.2,34.1,79.3,71.6,17.6,13,272.6,13.7,457.5
SW84,57.3,76.2714,239.9,33.7,69.2,64.9,15.3,11.7,263.6,13.5,459.7
SW85,45.6,72.8088,232.8,33.9,61.6,69.2,11.3,8.4,265.8,11.1,451.9
SW86,42.9,77.2454,236.7,34.3,79.8,72.8,16.9,12.7,248.4,13.5,459.2
SW87,46,76.1962,236.4,35.2,75.9,71.2,16.4,13.2,241.5,13.3,453.4
SW93,55,73.2465,234.5,34.9,81.6,73.6,17.8,13.7,259.7,13.7,439.9
SW94,47.2,75.9501,230.4,33.6,76,70.7,16.4,12,251.8,13.2,443.1
SW95,47.3,73.5749,264.7,34.1,53.1,67.7,11.2,8.2,270.4,10.6,473.9
SW96,51.2,73.4425,237.8,34.5,53.9,69.3,12.1,8.6,286.8,10.5,414
SW97,55,80.1914,233.3,35.4,76.1,71.1,18.3,13.2,272.2,14.2,450.4
SW98,42.4,71.2411,235.8,37.3,71.8,71,15.4,10.9,232.5,12.6,452.5
SX03,44.4,56.427,252.7,35.4,74.3,62.4,16.2,10.5,219.3,13.5,406.5
SX04,51.5,75.9287,257.1,34,76.3,69.5,15.7,11.1,261,13,411.1
SX05,52.9,76.8034,261.8,35.5,68.6,72.8,16,10.3,279.5,12.3,462.3
SX06,49.4,74.0982,250.7,34.7,48.9,68.4,11.4,7.7,297.5,9.5,367.8
SX07,46.9,74.8728,227.6,34.7,55,71.7,14.1,8.7,273.9,11.2,419.1
SX08,46.9,77.5421,232.1,37.3,65.7,75.3,13.9,10,245.2,12.5,334.2
SX09,49,70.609,256.5,37.1,61.9,72.9,13.1,10.3,242,11.3,421.4
SX14,39.7,58.1657,276.3,34.9,62.4,60.5,13.5,8.9,209.4,13,518
SX15,60.4,78.1041,237.4,35.6,74.2,70,15.1,11.5,291.8,13.2,385.7
SX16,48.2,73.779,246.4,34.4,46.8,68.8,10.9,7.5,287,9,352.4
SX17,47.3,74.3186,243.2,35.2,53.5,72.6,13,7.4,257.4,9,362.7
SX18,47.7,74.6098,239.4,35.5,56,73.3,14.5,7.1,239.7,9.2,343
SX19,58.3,76.733,230,37,59.3,74.2,13.9,8.2,284.1,11.8,333
SX25,64,77.9315,243.4,35.5,67.5,70.6,14.1,11.2,298.5,13.1,382.9
SX26,51.1,74.0806,231.8,34.5,49,69.8,12.2,7.7,309.7,9.3,332
SX27,45.6,73.9161,238.4,35,52.2,70.8,11.6,7.2,243.9,8.6,339.1
SX28,38.9,73.6941,233.4,35,51.8,69.9,13.5,6.9,250.6,8.8,326.6
SX29,47.9,73.6189,222.5,34.7,51.5,69.4,15.2,6.7,286,8.8,334.6
SX35,66.1,78.311,215,36.5,62.6,70.4,14.4,11,302.3,12.7,437.8
SX36,60.8,73.8999,207.3,36.6,49.9,68.5,14.5,8.5,339.1,9.6,401.6
SX37,54.2,73.6364,228.5,34.9,49.6,69.6,12.1,8,325.5,8.8,326.8
SX38,55.1,74.2868,225.8,33.9,46.8,61.1,15.9,8.1,325.1,9.3,327.7
SX39,44.5,74.3126,221.2,34.5,43.5,66.5,15.1,7.6,304.3,8.8,331.3
SX44,64.2,74.7006,242.6,36.2,65.2,68.6,15.2,11,317.4,12.3,476.1
SX45,76.5,78.3326,243.8,39.9,68.8,74.8,17.9,11.5,348,12.4,498.3
SX46,71.7,77.8432,229.4,39.4,65.3,77.8,17.3,11.9,344.4,12.2,435.3
SX47,63.6,75.6932,235.4,36.1,54.5,76.5,14.3,8.9,354.5,9.5,326.4
SX48,56.2,75.4333,229.1,34.8,46.9,69.3,11.8,8.4,339.8,8.8,327.9
SX49,39.8,74.6496,228.4,34.7,42.8,64.6,14.9,6.8,281.1,8.3,329.9
SX54,69.6,77.4507,202.1,40.1,73.1,71.9,18.5,11.5,351.2,12.5,431.9
SX55,83.4,78.2573,218.9,39.5,78.3,81.7,19.2,12.5,370.5,13.2,464.3
SX56,65.8,76.0811,254.1,37.1,56.4,78.8,15.3,9.5,358.5,10,418.1
SX57,61.2,76.1877,243.7,35.3,52.2,73.7,10.5,9,356.6,8.2,386.2
SX58,60.9,76.0045,249.9,35.3,51.9,73.5,10.2,8.5,357.6,8.4,433.8
SX59,54.6,76.4928,230.5,35.4,50.6,70.3,13.8,7.8,355.8,8.9,346.6
SX63,63.3,73.5219,199.9,37.1,62.6,65.4,15.8,9.6,338.2,11.6,432.9
SX64,76,78.4923,187.1,40.2,79.9,74.5,19.1,12.4,371,13.1,421.9
SX65,65.7,75.4886,228.9,38.3,57.2,76.1,16,10.1,355.8,10.8,329.2
SX66,59.6,76.323,250.8,34.8,52.5,69.5,10.8,8.7,355.3,8.7,459.2
SX67,58.8,76.4203,246.8,35.1,49.9,68.4,10.5,8.5,341.6,7.6,430.3
SX68,60.5,76.8317,249.6,35.4,51.2,73.4,10.7,8.8,362,7.7,456.3
SX69,60.4,77.3815,223,35.8,49.7,71.7,11.8,9,362.3,9.1,357.5
SX73,78.4,78.5112,190.2,40,82.2,75.5,19.5,12.4,374.2,13.2,438
SX74,76.1,77.516,179.7,39.7,81.9,73.6,21.2,13.2,362,13.1,414.5
SX75,62,75.3532,204.8,38.1,56.3,70.7,16.4,10.2,360.3,10.4,350.6
SX76,64.5,76.2851,220.2,38.9,64.6,78.3,17.6,11.1,362,12.8,347.9
SX77,64.9,76.615,239.5,38.5,60.1,79.3,15.3,10,361.4,11.5,402.4
SX78,62.4,76.9891,232.3,37.1,54.9,78.7,16.1,9.8,364,10.7,369.9
SX79,53.6,76.4147,179.5,35.8,51.8,71.7,15.4,10.4,350.4,9.4,360.7
SX83,70.5,74.8242,209.4,39.7,75.6,67,18.8,11.1,361.4,12.8,403.5
SX84,78.9,79.0079,188.3,40.1,86.1,74.5,20.7,12.8,379.4,14.2,397.1
SX85,79.9,78.3615,202.5,40.1,87.1,79.8,21,13.1,380.4,14,424.8
SX86,67,77.3904,195.9,39.7,74.9,81.9,18.5,12.6,377.9,14.9,453.8
SX87,81.4,82.573,203.7,38.5,82.4,84.7,17.2,12.2,376,14.7,454.9
SX88,73.2,79.1558,217.4,38.9,69.1,84.7,17.3,11.7,369.5,13.6,415.2
SX89,58.5,78.1157,187.5,38.1,64.9,77,16.7,12.1,353,13.2,389.7
SX94,70,59.5422,234.1,38.5,67.7,58,15.7,7.9,302.1,9.4,485.3
SX95,88.3,78.4391,214.4,40.6,91.3,78,19.3,11.2,380.9,14.9,465.1
SX96,80.3,76.9854,229.2,40.1,86.8,75.1,19,10.5,376.8,14.7,493.9
SX97,89.8,82.9598,205.5,39.5,91.1,84.5,18.9,12.1,387.7,15.4,455.4
SX98,75.8,83.3919,187.3,38.4,83.7,82.3,16.7,11.9,381.5,15.2,456.2
SX99,67.8,81.5725,185,38.5,75.7,81,16.6,13,377.1,14.6,466
SY07,72.7,72.0141,211,39,87.3,65.9,17,9.9,375.8,15.5,510.3
SY08,90.5,85.2223,193.8,39,94.7,85,16.6,12.5,382.3,16.2,471.5
SY09,83.6,81.8049,171.9,39.2,79.3,87.3,16.3,12.4,366.3,14.5,411.2
SY18,87.1,80.5751,209.3,39.4,95.3,91.6,16.2,9.3,378.8,17.5,475.5
SY19,81.7,80.4344,215.8,38.9,78.3,92.3,15.6,12.2,353.9,15,413.1
SY28,85.6,83.1754,211.6,39.1,92.2,95,16.5,9.9,379.4,19.2,469.5
SY29,88.4,84.3884,194.9,39.7,91.5,96.6,16.7,13.1,376.7,17.9,426.2
SY39,88.9,84.6458,213.4,39.7,96.4,96.4,16.4,11.1,366.4,18.9,434.1
SY48,77.1,73.5602,190.5,40.3,91.7,91,17.9,10.6,344.1,19.5,447.9
SY49,81.4,85.4753,201.4,39.6,98.7,99.8,17.6,9,354.7,18.9,419.1
